#fields	indicator	indicator_type	meta.source	meta.do_notice
109.205.120.0/21	Intel::ADDR	Latvia	T
194.0.242.0/24	Intel::ADDR	Latvia	T
93.171.184.0/24	Intel::ADDR	Latvia	T
193.105.240.0/24	Intel::ADDR	Latvia	T
195.226.218.0/24	Intel::ADDR	Latvia	T
91.226.32.0/23	Intel::ADDR	Latvia	T
2a02:2808:1001::/48	Intel::ADDR	Latvia	T
91.218.52.0/22	Intel::ADDR	Latvia	T
193.169.12.0/23	Intel::ADDR	Latvia	T
62.85.94.0/24	Intel::ADDR	Latvia	T
80.233.140.0/24	Intel::ADDR	Latvia	T
62.128.107.0/24	Intel::ADDR	Latvia	T
80.90.16.0/22	Intel::ADDR	Latvia	T
80.90.24.0/22	Intel::ADDR	Latvia	T
85.9.250.0/24	Intel::ADDR	Latvia	T
85.9.252.0/24	Intel::ADDR	Latvia	T
85.9.253.0/24	Intel::ADDR	Latvia	T
85.9.254.0/24	Intel::ADDR	Latvia	T
85.9.255.0/24	Intel::ADDR	Latvia	T
185.108.64.0/22	Intel::ADDR	Latvia	T
2a06:4980::/29	Intel::ADDR	Latvia	T
90.139.128.0/17	Intel::ADDR	Latvia	T
213.101.130.0/25	Intel::ADDR	Latvia	T
90.133.208.0/20	Intel::ADDR	Latvia	T
213.101.184.0/21	Intel::ADDR	Latvia	T
90.139.64.0/19	Intel::ADDR	Latvia	T
90.139.0.0/18	Intel::ADDR	Latvia	T
90.133.0.0/17	Intel::ADDR	Latvia	T
90.133.128.0/20	Intel::ADDR	Latvia	T
90.133.144.0/20	Intel::ADDR	Latvia	T
90.133.160.0/20	Intel::ADDR	Latvia	T
90.133.176.0/20	Intel::ADDR	Latvia	T
90.133.192.0/19	Intel::ADDR	Latvia	T
213.101.160.0/22	Intel::ADDR	Latvia	T
213.101.216.0/23	Intel::ADDR	Latvia	T
213.102.24.0/21	Intel::ADDR	Latvia	T
90.131.128.0/18	Intel::ADDR	Latvia	T
90.141.64.0/21	Intel::ADDR	Latvia	T
90.141.96.0/19	Intel::ADDR	Latvia	T
91.131.128.0/20	Intel::ADDR	Latvia	T
94.186.48.0/20	Intel::ADDR	Latvia	T
91.131.128.0/18	Intel::ADDR	Latvia	T
91.131.144.0/21	Intel::ADDR	Latvia	T
213.101.190.0/23	Intel::ADDR	Latvia	T
213.121.216.0/23	Intel::ADDR	Latvia	T
83.178.128.0/21	Intel::ADDR	Latvia	T
83.178.206.0/23	Intel::ADDR	Latvia	T
83.177.240.0/20	Intel::ADDR	Latvia	T
213.100.130.0/23	Intel::ADDR	Latvia	T
77.219.0.0/19	Intel::ADDR	Latvia	T
83.176.130.0/23	Intel::ADDR	Latvia	T
83.176.132.0/22	Intel::ADDR	Latvia	T
83.176.136.0/21	Intel::ADDR	Latvia	T
83.176.144.0/22	Intel::ADDR	Latvia	T
83.176.148.0/23	Intel::ADDR	Latvia	T
83.177.224.0/20	Intel::ADDR	Latvia	T
83.178.72.0/22	Intel::ADDR	Latvia	T
83.178.76.0/22	Intel::ADDR	Latvia	T
83.178.140.0/22	Intel::ADDR	Latvia	T
83.178.144.0/22	Intel::ADDR	Latvia	T
83.178.160.0/21	Intel::ADDR	Latvia	T
83.178.168.0/21	Intel::ADDR	Latvia	T
83.178.188.0/24	Intel::ADDR	Latvia	T
83.178.189.0/24	Intel::ADDR	Latvia	T
83.178.208.0/21	Intel::ADDR	Latvia	T
83.178.216.0/21	Intel::ADDR	Latvia	T
83.178.228.0/23	Intel::ADDR	Latvia	T
83.183.80.0/20	Intel::ADDR	Latvia	T
83.183.144.0/20	Intel::ADDR	Latvia	T
83.183.224.0/20	Intel::ADDR	Latvia	T
83.187.152.0/23	Intel::ADDR	Latvia	T
83.187.154.0/23	Intel::ADDR	Latvia	T
83.188.176.0/23	Intel::ADDR	Latvia	T
83.188.178.0/23	Intel::ADDR	Latvia	T
83.189.192.0/18	Intel::ADDR	Latvia	T
90.130.160.0/21	Intel::ADDR	Latvia	T
90.130.168.0/21	Intel::ADDR	Latvia	T
90.130.176.0/21	Intel::ADDR	Latvia	T
90.130.188.0/22	Intel::ADDR	Latvia	T
90.130.190.0/24	Intel::ADDR	Latvia	T
90.130.191.0/24	Intel::ADDR	Latvia	T
90.134.128.0/21	Intel::ADDR	Latvia	T
90.137.134.0/24	Intel::ADDR	Latvia	T
90.137.135.0/24	Intel::ADDR	Latvia	T
213.100.10.0/23	Intel::ADDR	Latvia	T
213.100.12.0/22	Intel::ADDR	Latvia	T
213.100.16.0/22	Intel::ADDR	Latvia	T
213.100.20.0/22	Intel::ADDR	Latvia	T
213.100.24.0/24	Intel::ADDR	Latvia	T
213.100.25.0/24	Intel::ADDR	Latvia	T
213.100.26.0/23	Intel::ADDR	Latvia	T
213.100.48.0/20	Intel::ADDR	Latvia	T
213.100.120.0/21	Intel::ADDR	Latvia	T
213.100.128.0/23	Intel::ADDR	Latvia	T
213.101.128.0/23	Intel::ADDR	Latvia	T
213.101.184.0/22	Intel::ADDR	Latvia	T
213.101.188.0/24	Intel::ADDR	Latvia	T
213.101.189.0/24	Intel::ADDR	Latvia	T
213.101.212.0/22	Intel::ADDR	Latvia	T
213.102.1.0/24	Intel::ADDR	Latvia	T
213.102.2.0/24	Intel::ADDR	Latvia	T
213.102.20.0/24	Intel::ADDR	Latvia	T
213.102.21.0/24	Intel::ADDR	Latvia	T
213.102.22.0/24	Intel::ADDR	Latvia	T
213.102.24.0/23	Intel::ADDR	Latvia	T
213.102.30.0/24	Intel::ADDR	Latvia	T
213.102.31.0/24	Intel::ADDR	Latvia	T
213.102.88.0/22	Intel::ADDR	Latvia	T
213.102.104.0/24	Intel::ADDR	Latvia	T
213.102.144.0/20	Intel::ADDR	Latvia	T
193.110.8.0/23	Intel::ADDR	Latvia	T
91.199.86.0/24	Intel::ADDR	Latvia	T
193.111.244.0/22	Intel::ADDR	Latvia	T
195.69.88.0/22	Intel::ADDR	Latvia	T
83.243.88.0/21	Intel::ADDR	Latvia	T
193.238.212.0/22	Intel::ADDR	Latvia	T
193.238.216.0/21	Intel::ADDR	Latvia	T
87.99.64.0/19	Intel::ADDR	Latvia	T
91.90.224.0/19	Intel::ADDR	Latvia	T
31.42.80.0/20	Intel::ADDR	Latvia	T
109.197.208.0/21	Intel::ADDR	Latvia	T
194.19.235.0/24	Intel::ADDR	Latvia	T
194.19.239.0/24	Intel::ADDR	Latvia	T
80.233.182.0/23	Intel::ADDR	Latvia	T
80.233.237.0/26	Intel::ADDR	Latvia	T
80.233.192.0/22	Intel::ADDR	Latvia	T
78.154.149.0/24	Intel::ADDR	Latvia	T
80.233.132.0/22	Intel::ADDR	Latvia	T
80.233.140.0/22	Intel::ADDR	Latvia	T
80.233.208.0/22	Intel::ADDR	Latvia	T
194.19.224.0/19	Intel::ADDR	Latvia	T
213.175.64.0/18	Intel::ADDR	Latvia	T
80.233.128.0/17	Intel::ADDR	Latvia	T
62.63.128.0/18	Intel::ADDR	Latvia	T
78.154.128.0/19	Intel::ADDR	Latvia	T
78.28.192.0/18	Intel::ADDR	Latvia	T
2a02:16d8::/32	Intel::ADDR	Latvia	T
87.246.184.0/23	Intel::ADDR	Latvia	T
91.223.165.0/24	Intel::ADDR	Latvia	T
81.198.170.0/24	Intel::ADDR	Latvia	T
85.254.157.0/24	Intel::ADDR	Latvia	T
159.148.30.0/24	Intel::ADDR	Latvia	T
89.207.240.0/21	Intel::ADDR	Latvia	T
194.213.9.0/24	Intel::ADDR	Latvia	T
91.245.194.0/24	Intel::ADDR	Latvia	T
212.70.162.0/23	Intel::ADDR	Latvia	T
95.131.112.0/22	Intel::ADDR	Latvia	T
83.136.136.0/21	Intel::ADDR	Latvia	T
80.70.16.0/20	Intel::ADDR	Latvia	T
85.15.192.0/18	Intel::ADDR	Latvia	T
193.105.155.0/24	Intel::ADDR	Latvia	T
193.200.201.0/24	Intel::ADDR	Latvia	T
195.26.20.0/23	Intel::ADDR	Latvia	T
91.241.64.0/22	Intel::ADDR	Latvia	T
